CustomerID,Current InvoiceNo,InvoiceDate,Country,previous_date,previous_invoiceNo,time_diff
14606,549720,4/11/2011,United Kingdom,4/6/2011,549101,5
14606,550057,4/14/2011,United Kingdom,4/11/2011,549720,3
14606,550532,4/19/2011,United Kingdom,4/14/2011,550057,5
14606,551058,4/26/2011,United Kingdom,4/19/2011,550532,7
14606,551194,4/27/2011,United Kingdom,4/26/2011,551058,1
14606,551774,5/4/2011,United Kingdom,4/27/2011,551194,7
14606,552302,5/8/2011,United Kingdom,5/4/2011,551774,4
14606,552894,5/12/2011,United Kingdom,5/8/2011,552302,4
14606,553503,5/17/2011,United Kingdom,5/12/2011,552894,5
14606,554491,5/24/2011,United Kingdom,5/17/2011,553503,7
14606,554994,5/29/2011,United Kingdom,5/24/2011,554491,5
14606,555199,6/1/2011,United Kingdom,5/29/2011,554994,3
14606,555746,6/7/2011,United Kingdom,6/1/2011,555199,6
14606,556202,6/9/2011,United Kingdom,6/7/2011,555746,2
14606,556576,6/13/2011,United Kingdom,6/9/2011,556202,4
14606,556887,6/15/2011,United Kingdom,6/13/2011,556576,2
14606,557577,6/21/2011,United Kingdom,6/15/2011,556887,6
14606,557757,6/22/2011,United Kingdom,6/21/2011,557577,1
14606,558441,6/29/2011,United Kingdom,6/22/2011,557757,7
14606,558991,7/5/2011,United Kingdom,6/29/2011,558441,6
14606,559606,7/11/2011,United Kingdom,7/5/2011,558991,6
14606,560276,7/17/2011,United Kingdom,7/11/2011,559606,6
14606,560696,7/20/2011,United Kingdom,7/17/2011,560276,3
14606,561216,7/25/2011,United Kingdom,7/20/2011,560696,5
14606,561704,7/29/2011,United Kingdom,7/25/2011,561112,4
14606,562087,8/2/2011,United Kingdom,7/29/2011,561704,4
14606,562649,8/8/2011,United Kingdom,8/2/2011,562087,6
14606,563328,8/15/2011,United Kingdom,8/8/2011,562649,7
14606,563764,8/19/2011,United Kingdom,8/15/2011,563328,4
14606,564573,8/26/2011,United Kingdom,8/19/2011,563764,7
14606,564743,8/28/2011,United Kingdom,8/26/2011,564573,2
14606,565329,9/2/2011,United Kingdom,8/28/2011,564743,5
14606,565846,9/7/2011,United Kingdom,9/2/2011,565329,5
14606,566264,9/11/2011,United Kingdom,9/7/2011,565846,4
14606,566730,9/14/2011,United Kingdom,9/11/2011,566264,3
14606,567292,9/19/2011,United Kingdom,9/14/2011,566730,5
14606,567679,9/21/2011,United Kingdom,9/19/2011,567292,2
14606,568667,9/28/2011,United Kingdom,9/21/2011,567679,7
14606,569457,10/4/2011,United Kingdom,9/28/2011,568667,6
14606,570380,10/10/2011,United Kingdom,10/4/2011,569457,6
14606,571158,10/14/2011,United Kingdom,10/10/2011,570380,4
14606,572063,10/20/2011,United Kingdom,10/14/2011,571158,6
14606,572847,10/26/2011,United Kingdom,10/20/2011,572063,6
14606,573277,10/28/2011,United Kingdom,10/26/2011,572847,2
14606,574035,11/2/2011,United Kingdom,10/28/2011,573277,5
14606,574891,11/7/2011,United Kingdom,11/2/2011,574035,5
14606,575574,11/10/2011,United Kingdom,11/7/2011,574891,3
14606,576201,11/14/2011,United Kingdom,11/10/2011,575574,4
14606,577286,11/18/2011,United Kingdom,11/14/2011,576201,4
14606,577736,11/21/2011,United Kingdom,11/18/2011,577286,3
14606,578518,11/24/2011,United Kingdom,11/21/2011,577736,3
14606,579098,11/28/2011,United Kingdom,11/24/2011,578518,4
14606,579689,11/30/2011,United Kingdom,11/28/2011,579098,2
14606,580903,12/6/2011,United Kingdom,11/30/2011,579689,6
14606,581469,12/8/2011,United Kingdom,12/6/2011,580903,2
14607,572326,10/24/2011,United Kingdom,3/23/2011,547541,215
14607,572656,10/25/2011,United Kingdom,10/24/2011,572324,1
14607,574271,11/3/2011,United Kingdom,10/25/2011,572656,9
14607,577725,11/21/2011,United Kingdom,11/3/2011,574271,18
14607,577822,11/22/2011,United Kingdom,11/21/2011,577725,1
14607,578359,11/24/2011,United Kingdom,11/22/2011,577822,2
14608,566829,9/15/2011,United Kingdom,12/12/2010,538516,277
14608,575724,11/10/2011,United Kingdom,9/15/2011,566829,56
14608,580717,12/5/2011,United Kingdom,11/10/2011,575724,25
14609,556817,6/15/2011,United Kingdom,2/16/2011,544152,119
14609,560599,7/19/2011,United Kingdom,6/15/2011,556817,34
14609,568666,9/28/2011,United Kingdom,7/19/2011,560599,71
14616,545077,2/28/2011,United Kingdom,1/26/2011,542222,33
14616,549585,4/11/2011,United Kingdom,2/28/2011,545077,42
14618,579260,11/29/2011,United Kingdom,1/6/2011,540274,327
14618,579684,11/30/2011,United Kingdom,11/29/2011,579260,1
14620,553660,5/18/2011,United Kingdom,3/1/2011,545220,78
14621,555544,6/5/2011,United Kingdom,12/16/2010,539222,171
14621,559124,7/6/2011,United Kingdom,6/5/2011,555544,31
14621,575366,11/9/2011,United Kingdom,7/6/2011,559124,126
14621,581437,12/8/2011,United Kingdom,11/9/2011,575366,29
14623,555648,6/6/2011,United Kingdom,4/18/2011,550473,49
14623,563349,8/15/2011,United Kingdom,6/6/2011,555648,70
14623,572928,10/27/2011,United Kingdom,8/15/2011,563349,73
14623,574883,11/7/2011,United Kingdom,10/27/2011,572928,11
14624,571050,10/13/2011,United Kingdom,10/11/2011,570670,2
14625,554963,5/27/2011,United Kingdom,12/13/2010,538659,165
14626,562733,8/9/2011,United Kingdom,4/20/2011,550774,111
14626,569741,10/6/2011,United Kingdom,8/9/2011,562733,58
14626,576651,11/16/2011,United Kingdom,10/6/2011,569741,41
14628,566204,9/9/2011,United Kingdom,4/11/2011,549716,151
14629,580720,12/5/2011,United Kingdom,10/23/2011,572317,43
14631,550514,4/18/2011,United Kingdom,2/14/2011,543824,63
14631,572024,10/20/2011,United Kingdom,4/18/2011,550514,185
14636,574300,11/3/2011,United Kingdom,3/16/2011,546686,232
14639,544572,2/21/2011,United Kingdom,12/13/2010,538636,70
14639,563024,8/11/2011,United Kingdom,2/21/2011,544572,171
14639,571702,10/18/2011,United Kingdom,8/11/2011,563024,68
14640,557782,6/22/2011,United Kingdom,4/26/2011,551088,57
14640,560180,7/15/2011,United Kingdom,6/22/2011,557782,23
14640,562313,8/4/2011,United Kingdom,7/15/2011,560180,20
14640,570676,10/11/2011,United Kingdom,8/4/2011,562313,68
14640,576556,11/15/2011,United Kingdom,10/11/2011,570676,35
14643,557770,6/22/2011,United Kingdom,12/16/2010,539311,188
14644,569239,10/3/2011,United Kingdom,2/14/2011,543923,231
14645,559056,7/6/2011,United Kingdom,3/9/2011,546036,119
14646,539731,12/21/2010,Netherlands,12/20/2010,539491,1
14646,541206,1/14/2011,Netherlands,12/21/2010,539731,24
14646,541570,1/19/2011,Netherlands,1/14/2011,541206,5
14646,541608,1/20/2011,Netherlands,1/19/2011,541570,1
14646,541711,1/21/2011,Netherlands,1/20/2011,541608,1
14646,543387,2/8/2011,Netherlands,1/21/2011,541711,18
14646,544479,2/21/2011,Netherlands,2/8/2011,543387,13
14646,544672,2/22/2011,Netherlands,2/21/2011,544479,1
14646,547796,3/25/2011,Netherlands,2/22/2011,544672,31
14646,548011,3/29/2011,Netherlands,3/25/2011,547796,4
14646,548211,3/30/2011,Netherlands,3/29/2011,548011,1
14646,548969,4/5/2011,Netherlands,3/30/2011,548211,6
14646,551345,4/28/2011,Netherlands,4/5/2011,548969,23
14646,552845,5/11/2011,Netherlands,4/28/2011,551345,13
14646,552883,5/12/2011,Netherlands,5/11/2011,552846,1
14646,553682,5/18/2011,Netherlands,5/12/2011,552883,6
14646,554642,5/25/2011,Netherlands,5/18/2011,553682,7
14646,554827,5/26/2011,Netherlands,5/25/2011,554642,1
14646,555164,6/1/2011,Netherlands,5/26/2011,554827,6
14646,557263,6/19/2011,Netherlands,6/1/2011,555160,18
14646,557328,6/20/2011,Netherlands,6/19/2011,557263,1
14646,558311,6/28/2011,Netherlands,6/20/2011,557328,8
14646,560710,7/20/2011,Netherlands,6/28/2011,558262,22
14646,562789,8/9/2011,Netherlands,7/20/2011,560710,20
14646,563076,8/11/2011,Netherlands,8/9/2011,562789,2
14646,563165,8/12/2011,Netherlands,8/11/2011,563076,1
14646,564169,8/23/2011,Netherlands,8/12/2011,563165,11
14646,564650,8/26/2011,Netherlands,8/23/2011,564169,3
14646,565967,9/8/2011,Netherlands,8/26/2011,564650,13
14646,566557,9/13/2011,Netherlands,9/8/2011,565967,5
14646,567280,9/19/2011,Netherlands,9/13/2011,566557,6
14646,567795,9/22/2011,Netherlands,9/19/2011,567280,3
14646,569720,10/6/2011,Netherlands,9/22/2011,567795,14
14646,572051,10/20/2011,Netherlands,10/6/2011,569720,14
14646,572123,10/21/2011,Netherlands,10/20/2011,572035,1
14646,573002,10/27/2011,Netherlands,10/21/2011,572123,6
14646,574059,11/2/2011,Netherlands,10/27/2011,573002,6
14646,575709,11/10/2011,Netherlands,11/2/2011,574056,8
14646,576664,11/16/2011,Netherlands,11/10/2011,575510,6
14646,577326,11/18/2011,Netherlands,11/16/2011,576664,2
14646,578034,11/22/2011,Netherlands,11/18/2011,577326,4
14646,578140,11/23/2011,Netherlands,11/22/2011,578034,1
14646,581176,12/7/2011,Netherlands,11/23/2011,578140,14
14646,581338,12/8/2011,Netherlands,12/7/2011,581176,1
14649,568710,9/28/2011,United Kingdom,5/11/2011,552843,140
14649,580635,12/5/2011,United Kingdom,9/28/2011,568710,68
14651,569371,10/3/2011,United Kingdom,5/12/2011,553005,144
13098,563686,8/18/2011,United Kingdom,8/4/2011,562282,14
13098,565781,9/6/2011,United Kingdom,8/18/2011,563686,19
13098,566576,9/13/2011,United Kingdom,9/6/2011,565781,7
13098,570268,10/10/2011,United Kingdom,9/13/2011,566576,27
13098,573143,10/27/2011,United Kingdom,10/10/2011,570268,17
13098,575725,11/10/2011,United Kingdom,10/27/2011,573143,14
13098,577357,11/18/2011,United Kingdom,11/10/2011,575725,8
13098,579545,11/30/2011,United Kingdom,11/18/2011,577357,12
13098,580533,12/4/2011,United Kingdom,11/30/2011,579545,4
13098,581410,12/8/2011,United Kingdom,12/4/2011,580532,4
13102,538854,12/14/2010,United Kingdom,12/9/2010,538057,5
13102,540522,1/9/2011,United Kingdom,12/14/2010,538854,26
13102,540826,1/11/2011,United Kingdom,1/9/2011,540522,2
13102,541782,1/21/2011,United Kingdom,1/11/2011,540826,10
13102,543098,2/3/2011,United Kingdom,1/21/2011,541782,13
13102,543199,2/4/2011,United Kingdom,2/3/2011,543098,1
13102,546190,3/10/2011,United Kingdom,2/4/2011,543199,34
13102,547074,3/20/2011,United Kingdom,3/10/2011,546189,10
13102,549258,4/7/2011,United Kingdom,3/20/2011,547074,18
13102,551715,5/3/2011,United Kingdom,4/7/2011,549239,26
13102,554545,5/25/2011,United Kingdom,5/3/2011,551715,22
13102,557302,6/19/2011,United Kingdom,5/25/2011,554547,25
14156,560445,7/19/2011,EIRE,7/14/2011,560041,5
14156,561901,7/31/2011,EIRE,7/19/2011,560445,12
14156,562560,8/5/2011,EIRE,7/31/2011,561901,5
14156,562935,8/10/2011,EIRE,8/5/2011,562560,5
14156,563355,8/15/2011,EIRE,8/10/2011,562935,5
14156,563559,8/17/2011,EIRE,8/15/2011,563355,2
14156,565412,9/4/2011,EIRE,8/17/2011,563558,18
14156,565475,9/5/2011,EIRE,9/4/2011,565412,1
14156,565748,9/6/2011,EIRE,9/5/2011,565475,1
14156,565916,9/7/2011,EIRE,9/6/2011,565749,1
14156,569010,9/30/2011,EIRE,9/7/2011,565916,23
14156,570253,10/10/2011,EIRE,9/30/2011,569010,10
14156,570700,10/12/2011,EIRE,10/10/2011,570253,2
14156,571129,10/14/2011,EIRE,10/12/2011,570700,2
14156,571314,10/17/2011,EIRE,10/14/2011,571129,3
14156,571562,10/18/2011,EIRE,10/17/2011,571314,1
14156,572124,10/21/2011,EIRE,10/18/2011,571562,3
14156,574841,11/7/2011,EIRE,10/21/2011,572124,17
14156,575735,11/11/2011,EIRE,11/7/2011,574841,4
14156,576602,11/15/2011,EIRE,11/11/2011,575735,4
14156,576653,11/16/2011,EIRE,11/15/2011,576602,1
14156,579553,11/30/2011,EIRE,11/16/2011,576653,14
14157,577477,11/20/2011,United Kingdom,2/27/2011,545059,266
14159,547910,3/28/2011,United Kingdom,12/12/2010,538374,106
14159,555558,6/5/2011,United Kingdom,3/28/2011,547910,69
14159,557858,6/23/2011,United Kingdom,6/5/2011,555558,18
14159,559894,7/13/2011,United Kingdom,6/23/2011,557858,20
14159,560359,7/18/2011,United Kingdom,7/13/2011,559894,5
14159,565541,9/5/2011,United Kingdom,7/18/2011,560359,49
14159,567211,9/19/2011,United Kingdom,9/5/2011,565541,14
14159,571679,10/18/2011,United Kingdom,9/19/2011,567211,29
14159,573340,10/30/2011,United Kingdom,10/18/2011,571679,12
14159,577504,11/20/2011,United Kingdom,10/30/2011,573340,21
14680,554640,5/25/2011,United Kingdom,5/10/2011,552572,15
14680,556714,6/14/2011,United Kingdom,5/25/2011,554640,20
14680,559465,7/8/2011,United Kingdom,6/14/2011,556714,24
14680,561474,7/27/2011,United Kingdom,7/8/2011,559465,19
14680,562850,8/10/2011,United Kingdom,7/27/2011,561474,14
14680,565631,9/5/2011,United Kingdom,8/10/2011,562850,26
14680,568877,9/29/2011,United Kingdom,9/5/2011,565631,24
14680,576359,11/14/2011,United Kingdom,9/29/2011,568877,46
14681,568966,9/29/2011,United Kingdom,5/12/2011,552891,140
14682,555534,6/5/2011,United Kingdom,5/22/2011,554095,14
14684,552285,5/8/2011,United Kingdom,12/12/2010,538497,147
14684,567213,9/19/2011,United Kingdom,5/8/2011,552285,134
14684,573373,10/30/2011,United Kingdom,9/19/2011,567213,41
14684,576189,11/14/2011,United Kingdom,10/30/2011,573373,15
14688,541429,1/18/2011,United Kingdom,12/1/2010,536378,48
14688,542678,1/31/2011,United Kingdom,1/18/2011,541429,13
14688,543400,2/8/2011,United Kingdom,1/31/2011,542678,8
14688,544638,2/22/2011,United Kingdom,2/8/2011,543400,14
14688,545290,3/1/2011,United Kingdom,2/22/2011,544638,7
14688,547114,3/21/2011,United Kingdom,3/1/2011,545290,20
14688,548742,4/4/2011,United Kingdom,3/21/2011,547114,14
14688,552571,5/10/2011,United Kingdom,4/4/2011,548742,36
14688,554637,5/25/2011,United Kingdom,5/10/2011,552571,15
14688,556512,6/13/2011,United Kingdom,5/25/2011,554637,19
14688,558317,6/28/2011,United Kingdom,6/13/2011,556512,15
14688,559751,7/12/2011,United Kingdom,6/28/2011,558317,14
14688,560791,7/21/2011,United Kingdom,7/12/2011,559751,9
14688,562099,8/2/2011,United Kingdom,7/21/2011,560791,12
14653,569360,10/3/2011,United Kingdom,1/5/2011,540185,271
14653,573377,10/30/2011,United Kingdom,10/3/2011,569360,27
14653,574878,11/7/2011,United Kingdom,10/30/2011,573377,8
14653,579541,11/30/2011,United Kingdom,11/7/2011,574878,23
14653,581402,12/8/2011,United Kingdom,11/30/2011,579541,8
14655,569011,9/30/2011,United Kingdom,5/1/2011,551534,152
14655,576916,11/17/2011,United Kingdom,9/30/2011,569011,48
14655,580117,12/1/2011,United Kingdom,11/17/2011,576916,14
14656,557888,6/23/2011,United Kingdom,3/1/2011,545308,114
14657,545441,3/2/2011,United Kingdom,1/17/2011,541406,44
14657,559360,7/7/2011,United Kingdom,3/2/2011,545441,127
14657,578008,11/22/2011,United Kingdom,7/7/2011,559360,138
14658,580529,12/4/2011,United Kingdom,8/14/2011,563231,112
14659,544044,2/15/2011,United Kingdom,1/28/2011,542526,18
14659,547108,3/21/2011,United Kingdom,2/15/2011,544044,34
14659,552139,5/6/2011,United Kingdom,3/21/2011,547108,46
14659,555566,6/5/2011,United Kingdom,5/6/2011,552139,30
14659,560250,7/17/2011,United Kingdom,6/5/2011,555566,42
14659,567821,9/22/2011,United Kingdom,7/17/2011,560250,67
14659,574353,11/4/2011,United Kingdom,9/22/2011,567821,43
14659,580032,12/1/2011,United Kingdom,11/4/2011,574353,27
14660,566667,9/14/2011,United Kingdom,8/31/2011,564866,14
14662,546105,3/9/2011,United Kingdom,1/27/2011,542419,41
14662,550612,4/19/2011,United Kingdom,3/9/2011,546105,41
14662,575851,11/11/2011,United Kingdom,4/19/2011,550612,206
14664,577410,11/20/2011,United Kingdom,11/6/2011,574726,14
14665,544104,2/16/2011,United Kingdom,2/2/2011,542923,14
14665,566239,9/11/2011,United Kingdom,2/16/2011,544102,207
14665,570252,10/10/2011,United Kingdom,9/11/2011,566239,29
14667,538077,12/9/2010,United Kingdom,12/6/2010,537381,3
14667,538202,12/10/2010,United Kingdom,12/9/2010,538077,1
14667,538706,12/14/2010,United Kingdom,12/10/2010,538307,4
14667,541291,1/17/2011,United Kingdom,12/14/2010,538706,34
14667,544457,2/20/2011,United Kingdom,1/17/2011,541291,34
14667,546218,3/10/2011,United Kingdom,2/20/2011,544457,18
14667,549238,4/7/2011,United Kingdom,3/10/2011,546218,28
14667,551525,5/1/2011,United Kingdom,4/7/2011,549238,24
14667,552442,5/9/2011,United Kingdom,5/1/2011,551525,8
14667,556573,6/13/2011,United Kingdom,5/9/2011,552442,35
14667,557514,6/20/2011,United Kingdom,6/13/2011,556573,7
14667,557598,6/21/2011,United Kingdom,6/20/2011,557514,1
14667,560387,7/18/2011,United Kingdom,6/21/2011,557598,27
14667,562419,8/4/2011,United Kingdom,7/18/2011,560387,17
14667,563698,8/18/2011,United Kingdom,8/4/2011,562419,14
14667,565738,9/6/2011,United Kingdom,8/18/2011,563698,19
14667,568325,9/26/2011,United Kingdom,9/6/2011,565738,20
14667,573903,11/1/2011,United Kingdom,9/26/2011,568325,36
14667,575133,11/8/2011,United Kingdom,11/1/2011,573903,7
14667,576301,11/14/2011,United Kingdom,11/8/2011,575133,6
14667,577331,11/18/2011,United Kingdom,11/14/2011,576301,4
14667,579300,11/29/2011,United Kingdom,11/18/2011,577331,11
14669,549771,4/12/2011,United Kingdom,1/11/2011,540813,91
14672,550525,4/19/2011,United Kingdom,1/7/2011,540482,102
14673,574020,11/2/2011,United Kingdom,12/7/2010,537603,330
14673,576881,11/16/2011,United Kingdom,11/2/2011,574020,14
14673,579669,11/30/2011,United Kingdom,11/16/2011,576881,14
14673,580959,12/6/2011,United Kingdom,11/30/2011,579669,6
14676,553170,5/13/2011,United Kingdom,3/1/2011,545318,73
14676,553379,5/16/2011,United Kingdom,5/13/2011,553170,3
14676,560185,7/15/2011,United Kingdom,5/16/2011,553379,60
14676,567707,9/22/2011,United Kingdom,7/15/2011,560185,69
14676,575080,11/8/2011,United Kingdom,9/22/2011,567707,47
14680,538844,12/14/2010,United Kingdom,12/3/2010,536938,11
14680,540276,1/6/2011,United Kingdom,12/14/2010,538844,23
14680,542084,1/25/2011,United Kingdom,1/6/2011,540276,19
14680,544392,2/18/2011,United Kingdom,1/25/2011,542084,24
14680,548169,3/29/2011,United Kingdom,2/18/2011,544392,39
14680,548643,4/1/2011,United Kingdom,3/29/2011,548169,3
14680,552572,5/10/2011,United Kingdom,4/1/2011,548643,39
14704,579137,11/28/2011,United Kingdom,11/20/2011,577495,8
14708,559516,7/8/2011,United Kingdom,12/6/2010,537350,214
14708,581002,12/7/2011,United Kingdom,7/8/2011,559516,152
14709,542354,1/27/2011,United Kingdom,12/16/2010,539249,42
14709,545908,3/8/2011,United Kingdom,1/27/2011,542354,40
14709,552268,5/8/2011,United Kingdom,3/8/2011,545908,61
14709,555525,6/5/2011,United Kingdom,5/8/2011,552268,28
14709,559831,7/13/2011,United Kingdom,6/5/2011,555525,38
14709,562019,8/1/2011,United Kingdom,7/13/2011,559831,19
14709,563855,8/19/2011,United Kingdom,8/1/2011,562019,18
14709,565845,9/7/2011,United Kingdom,8/19/2011,563855,19
14709,568989,9/29/2011,United Kingdom,9/7/2011,565845,22
14709,575181,11/9/2011,United Kingdom,9/29/2011,568989,41
14709,578627,11/24/2011,United Kingdom,11/9/2011,575181,15
14710,573364,10/30/2011,United Kingdom,10/11/2011,570653,19
14710,577507,11/20/2011,United Kingdom,10/30/2011,573364,21
14710,578829,11/25/2011,United Kingdom,11/20/2011,577507,5
14711,548792,4/4/2011,United Kingdom,3/22/2011,547370,13
14711,550890,4/21/2011,United Kingdom,4/4/2011,548792,17
14711,551721,5/3/2011,United Kingdom,4/21/2011,550890,12
14711,554105,5/22/2011,United Kingdom,5/3/2011,551721,19
14711,555844,6/7/2011,United Kingdom,5/22/2011,554105,16
14711,558627,6/30/2011,United Kingdom,6/7/2011,555844,23
14711,564077,8/22/2011,United Kingdom,6/30/2011,558627,53
14711,566194,9/9/2011,United Kingdom,8/22/2011,564077,18
14711,576559,11/15/2011,United Kingdom,9/9/2011,566194,67
14711,579468,11/29/2011,United Kingdom,11/15/2011,576559,14
14712,568201,9/25/2011,United Kingdom,8/19/2011,563840,37
14712,575619,11/10/2011,United Kingdom,9/25/2011,568201,46
14713,539322,12/16/2010,United Kingdom,12/9/2010,538167,7
14713,541698,1/20/2011,United Kingdom,12/16/2010,539322,35
14713,546215,3/10/2011,United Kingdom,1/20/2011,541698,49
14713,546790,3/17/2011,United Kingdom,3/10/2011,546215,7
14713,552010,5/5/2011,United Kingdom,3/17/2011,546790,49
14713,555705,6/6/2011,United Kingdom,5/5/2011,552010,32
14713,562444,8/4/2011,United Kingdom,6/6/2011,555705,59
14713,565224,9/1/2011,United Kingdom,8/4/2011,562444,28
14713,575706,11/10/2011,United Kingdom,9/1/2011,565224,70
14713,579854,11/30/2011,United Kingdom,11/10/2011,575706,20
14715,543914,2/14/2011,United Kingdom,1/12/2011,540955,33
14715,565730,9/6/2011,United Kingdom,2/14/2011,543914,204
14715,576513,11/15/2011,United Kingdom,9/6/2011,565730,70
14716,573139,10/27/2011,United Kingdom,7/14/2011,559993,105
14719,556542,6/13/2011,United Kingdom,4/4/2011,548867,70
14719,570374,10/10/2011,United Kingdom,6/13/2011,556542,119
14719,579414,11/29/2011,United Kingdom,10/10/2011,570374,50
14719,581376,12/8/2011,United Kingdom,11/29/2011,579414,9
14720,566273,9/11/2011,United Kingdom,8/5/2011,562490,37
14720,580405,12/4/2011,United Kingdom,9/11/2011,566273,84
14723,539321,12/16/2010,United Kingdom,12/3/2010,536976,13
14723,573396,10/30/2011,United Kingdom,12/16/2010,539321,318
14723,574287,11/3/2011,United Kingdom,10/30/2011,573396,4
14723,579491,11/29/2011,United Kingdom,11/3/2011,574287,26
14730,547920,3/28/2011,United Kingdom,3/8/2011,545980,20
14730,550834,4/21/2011,United Kingdom,3/28/2011,547920,24
14730,556776,6/14/2011,United Kingdom,4/21/2011,550834,54
14730,564315,8/24/2011,United Kingdom,6/14/2011,556776,71
14730,569670,10/5/2011,United Kingdom,8/24/2011,564315,42
14730,581414,12/8/2011,United Kingdom,10/5/2011,569669,64
14731,553650,5/18/2011,United Kingdom,5/11/2011,552823,7
14731,572313,10/23/2011,United Kingdom,5/18/2011,553650,158
14732,545289,3/1/2011,United Kingdom,1/4/2011,540060,56
14732,551542,5/3/2011,United Kingdom,3/1/2011,545289,63
14732,555630,6/6/2011,United Kingdom,5/3/2011,551542,34
14732,560449,7/19/2011,United Kingdom,6/6/2011,555630,43
14732,566442,9/12/2011,United Kingdom,7/19/2011,560449,55
14732,575210,11/9/2011,United Kingdom,9/12/2011,566442,58
14732,580089,12/1/2011,United Kingdom,11/9/2011,575210,22
14733,538664,12/13/2010,United Kingdom,12/7/2010,537484,6
14733,539590,12/20/2010,United Kingdom,12/13/2010,538664,7
14733,540834,1/11/2011,United Kingdom,12/20/2010,539590,22
14733,542254,1/26/2011,United Kingdom,1/11/2011,540834,15
14733,543554,2/10/2011,United Kingdom,1/26/2011,542254,15
14733,546525,3/14/2011,United Kingdom,2/10/2011,543554,32
14733,553878,5/19/2011,United Kingdom,3/14/2011,546525,66
14733,557755,6/22/2011,United Kingdom,5/19/2011,553878,34
14733,560381,7/18/2011,United Kingdom,6/22/2011,557755,26
14733,563907,8/21/2011,United Kingdom,7/18/2011,560381,34
14733,578303,11/23/2011,United Kingdom,8/21/2011,563907,94
14735,541673,1/20/2011,United Kingdom,12/16/2010,539286,35
14735,543038,2/2/2011,United Kingdom,1/20/2011,541671,13
14735,546668,3/15/2011,United Kingdom,2/2/2011,543038,41
14735,547391,3/22/2011,United Kingdom,3/15/2011,546668,7
14735,550920,4/21/2011,United Kingdom,3/22/2011,547391,30
14735,551427,4/28/2011,United Kingdom,4/21/2011,550919,7
14735,553733,5/19/2011,United Kingdom,4/28/2011,551427,21
14735,554922,5/27/2011,United Kingdom,5/19/2011,553736,8
14735,557015,6/16/2011,United Kingdom,5/27/2011,554923,20
14735,561706,7/29/2011,United Kingdom,6/16/2011,557015,43
14735,563919,8/21/2011,United Kingdom,7/29/2011,561705,23
14735,565205,9/1/2011,United Kingdom,8/21/2011,563919,11
14735,566865,9/15/2011,United Kingdom,9/1/2011,565205,14
14735,567236,9/19/2011,United Kingdom,9/15/2011,566865,4
14735,576186,11/14/2011,United Kingdom,9/19/2011,567236,56
14735,576896,11/17/2011,United Kingdom,11/14/2011,576184,3
14735,578279,11/23/2011,United Kingdom,11/17/2011,576896,6
14735,579130,11/28/2011,United Kingdom,11/23/2011,578279,5
14735,580874,12/6/2011,United Kingdom,11/28/2011,579130,8
14737,562138,8/3/2011,United Kingdom,12/21/2010,539723,225
14737,580755,12/6/2011,United Kingdom,8/3/2011,562138,125
14738,549842,4/12/2011,United Kingdom,1/27/2011,542382,75
14738,552971,5/12/2011,United Kingdom,4/12/2011,549842,30
14738,554524,5/24/2011,United Kingdom,5/12/2011,552971,12
14738,561700,7/29/2011,United Kingdom,5/24/2011,554524,66
14738,569890,10/6/2011,United Kingdom,7/29/2011,561700,69
14738,573158,10/28/2011,United Kingdom,10/6/2011,569890,22
14739,540182,1/5/2011,United Kingdom,12/7/2010,537627,29
14739,551819,5/4/2011,United Kingdom,1/5/2011,540182,119
14739,565763,9/6/2011,United Kingdom,5/4/2011,551819,125
14739,569566,10/5/2011,United Kingdom,9/6/2011,565763,29
14739,577407,11/20/2011,United Kingdom,10/5/2011,569566,46
14739,580719,12/5/2011,United Kingdom,11/20/2011,577407,15
14740,551349,4/28/2011,United Kingdom,3/1/2011,545221,58
14740,554842,5/26/2011,United Kingdom,4/28/2011,551349,28
14741,538591,12/13/2010,United Kingdom,12/2/2010,536604,11
14741,558341,6/28/2011,United Kingdom,12/13/2010,538591,197
14741,563694,8/18/2011,United Kingdom,6/28/2011,558341,51
14741,571295,10/16/2011,United Kingdom,8/18/2011,563694,59
14741,579003,11/28/2011,United Kingdom,10/16/2011,571295,43
14744,541867,1/24/2011,United Kingdom,12/8/2010,537686,47
14744,542736,1/31/2011,United Kingdom,1/24/2011,541867,7
14744,544039,2/15/2011,United Kingdom,1/31/2011,542712,15
14744,570502,10/11/2011,United Kingdom,2/15/2011,544039,238
14744,578253,11/23/2011,United Kingdom,10/11/2011,570502,43
14745,555930,6/8/2011,United Kingdom,2/27/2011,545069,101
14745,560872,7/21/2011,United Kingdom,6/8/2011,555930,43
14745,563746,8/19/2011,United Kingdom,7/21/2011,560871,29
14748,552854,5/11/2011,United Kingdom,12/6/2010,537245,156
14748,562616,8/8/2011,United Kingdom,5/11/2011,552854,89
14748,575723,11/10/2011,United Kingdom,8/8/2011,562616,94
14754,572837,10/26/2011,United Kingdom,2/17/2011,544280,251
14755,544167,2/16/2011,United Kingdom,1/9/2011,540530,38
14755,547883,3/28/2011,United Kingdom,2/16/2011,544167,40
14755,553347,5/16/2011,United Kingdom,3/28/2011,547883,49
14755,557070,6/16/2011,United Kingdom,5/16/2011,553347,31
14755,560742,7/20/2011,United Kingdom,6/16/2011,557070,34
14755,563833,8/19/2011,United Kingdom,7/20/2011,560742,30
14755,568495,9/27/2011,United Kingdom,8/19/2011,563833,39
